action_type,activity_comment,activity_id,activity_properties,assay_chembl_id,assay_description,assay_type,assay_variant_accession,assay_variant_mutation,bao_endpoint,bao_format,bao_label,canonical_smiles,data_validity_comment,data_validity_description,document_chembl_id,document_journal,document_year,modality,molecule_chembl_id,molecule_pref_name,parent_molecule_chembl_id,pchembl_value,potential_duplicate,qudt_units,record_id,relation,src_id,standard_flag,standard_relation,standard_text_value,standard_type,standard_units,standard_upper_value,standard_value,target_chembl_id,target_organism,target_pref_name,target_tax_id,text_value,toid,type,units,uo_units,upper_value,value,ligand_efficiency_bei,ligand_efficiency_le,ligand_efficiency_lle,ligand_efficiency_sei,ligand_efficiency,action_type_action_type,action_type_description,action_type_parent_type
,,76012,[],CHEMBL658951,Binding activity against human Carbonic anhydrase II (hCAII),B,,,BAO_0000190,BAO_0000357,single protein format,O=C(CS(=O)(=O)c1ccc(Cl)cc1)NO,Outside typical range,"Values for this activity type are unusually large/small, so may not be accurate",CHEMBL1135542,J Med Chem,2002.0,,CHEMBL119662,,CHEMBL119662,,0,http://www.openphacts.org/units/Nanomolar,227772,>,1,1,>,,IC50,nM,,10000000000.0,CHEMBL205,Homo sapiens,Carbonic anhydrase 2,9606,,,Log IC50,,UO_0000065,,1.0,,,,,,,,
,,77172,[],CHEMBL656579,In vitro inhibitory activity against human carbonic anhydrase II,B,,,BAO_0000190,BAO_0000357,single protein format,Cl.NS(=O)(=O)c1cc2cc(CN3CCOCC3)sc2s1,,,CHEMBL1125927,J Med Chem,1991.0,,CHEMBL540026,,CHEMBL1190030,8.52,0,http://www.openphacts.org/units/Nanomolar,88068,=,1,1,=,,IC50,nM,,3.0,CHEMBL205,Homo sapiens,Carbonic anhydrase 2,9606,,,I50,M,UO_0000065,,3E-9,26.76,0.61,7.08,11.73,,,,
,,77178,[],CHEMBL842026,The compound was tested for in vitro inhibitory activity against human carbonic anhydrase II,B,,,BAO_0000190,BAO_0000357,single protein format,COCCOCCNC(C)c1cc2cc(S(N)(=O)=O)sc2s1.Cl,,,CHEMBL1125927,J Med Chem,1991.0,,CHEMBL553832,,CHEMBL1195095,9.15,0,http://www.openphacts.org/units/Nanomolar,88076,=,1,1,=,,IC50,nM,,0.7,CHEMBL205,Homo sapiens,Carbonic anhydrase 2,9606,,,I50,M,UO_0000065,,7E-10,25.12,0.57,7.23,10.10,,,,
,,79428,[],CHEMBL656579,In vitro inhibitory activity against human carbonic anhydrase II,B,,,BAO_0000190,BAO_0000357,single protein format,CNCc1cc2cc(S(N)(=O)=O)sc2s1.Cl,,,CHEMBL1125927,J Med Chem,1991.0,,CHEMBL555385,,CHEMBL1195808,8.52,0,http://www.openphacts.org/units/Nanomolar,88099,=,1,1,=,,IC50,nM,,3.0,CHEMBL205,Homo sapiens,Carbonic anhydrase 2,9606,,,I50,M,UO_0000065,,3E-9,32.48,0.78,7.19,11.81,,,,
,,80505,[],CHEMBL657921,Inhibitory activity towards Carbonic anhydrase II,F,,,BAO_0000190,BAO_0000019,assay format,CC(=O)Nc1nnc(S(N)(=O)=O)s1,,,CHEMBL1135542,J Med Chem,2002.0,,CHEMBL20,ACETAZOLAMIDE,CHEMBL20,8.47,1,http://www.openphacts.org/units/Nanomolar,227757,=,1,1,=,,IC50,nM,,3.4,CHEMBL205,Homo sapiens,Carbonic anhydrase 2,9606,,,IC50,nM,UO_0000065,,3.4,,,,,,,,
,,80508,[],CHEMBL658951,Binding activity against human Carbonic anhydrase II (hCAII),B,,,BAO_0000190,BAO_0000357,single protein format,Cn1sc(=O)c2cc(S(N)(=O)=O)ccc21,Outside typical range,"Values for this activity type are unusually large/small, so may not be accurate",CHEMBL1135542,J Med Chem,2002.0,,CHEMBL334167,,CHEMBL334167,,0,http://www.openphacts.org/units/Nanomolar,227774,=,1,1,=,,IC50,nM,,4073802778041122.0,CHEMBL205,Homo sapiens,Carbonic anhydrase 2,9606,,,Log IC50,,UO_0000065,,6.61,,,,,,,,
,,80601,[],CHEMBL656579,In vitro inhibitory activity against human carbonic anhydrase II,B,,,BAO_0000190,BAO_0000357,single protein format,Cl.NS(=O)(=O)c1cc2cc(CN(CCO)CCO)sc2s1,,,CHEMBL1125927,J Med Chem,1991.0,,CHEMBL554042,,CHEMBL1195211,8.64,0,http://www.openphacts.org/units/Nanomolar,88081,=,1,1,=,,IC50,nM,,2.27,CHEMBL205,Homo sapiens,Carbonic anhydrase 2,9606,,,I50,M,UO_0000065,,2.27E-9,25.69,0.59,8.24,8.32,,,,
,,80607,[],CHEMBL656579,In vitro inhibitory activity against human carbonic anhydrase II,B,,,BAO_0000190,BAO_0000357,single protein format,CNCc1cc2sc(S(N)(=O)=O)cc2s1.Cl,,,CHEMBL1125927,J Med Chem,1991.0,,CHEMBL552892,,CHEMBL1194580,8.49,0,http://www.openphacts.org/units/Nanomolar,88079,=,1,1,=,,IC50,nM,,3.2,CHEMBL205,Homo sapiens,Carbonic anhydrase 2,9606,,,I50,M,UO_0000065,,3.2E-9,32.38,0.77,7.16,11.77,,,,
,,81790,[],CHEMBL656579,In vitro inhibitory activity against human carbonic anhydrase II,B,,,BAO_0000190,BAO_0000357,single protein format,Cl.NS(=O)(=O)c1cc2cc(CNCCO)sc2s1,,,CHEMBL1125927,J Med Chem,1991.0,,CHEMBL552890,,CHEMBL1194579,8.20,0,http://www.openphacts.org/units/Nanomolar,88098,=,1,1,=,,IC50,nM,,6.3,CHEMBL205,Homo sapiens,Carbonic anhydrase 2,9606,,,I50,M,UO_0000065,,6.3E-9,28.05,0.66,7.51,8.87,,,,
,,82735,[],CHEMBL657920,Inhibitory activity against carbonic anhydrase II,B,,,BAO_0000190,BAO_0000357,single protein format,NS(=O)(=O)c1cc(Cl)c(Cl)c(S(N)(=O)=O)c1,,,CHEMBL1135542,J Med Chem,2002.0,,CHEMBL17,DICHLORPHENAMIDE,CHEMBL17,7.40,1,http://www.openphacts.org/units/Nanomolar,227792,=,1,1,=,,IC50,nM,,40.0,CHEMBL205,Homo sapiens,Carbonic anhydrase 2,9606,,,IC50,nM,UO_0000065,,40.0,24.24,0.63,7.11,6.15,,,,
,,82884,[],CHEMBL656579,In vitro inhibitory activity against human carbonic anhydrase II,B,,,BAO_0000190,BAO_0000357,single protein format,COCCOCCCNCc1cc2cc(S(N)(=O)=O)sc2s1.Cl,,,CHEMBL1125927,J Med Chem,1991.0,,CHEMBL543798,,CHEMBL1192547,8.19,0,http://www.openphacts.org/units/Nanomolar,88074,=,1,1,=,,IC50,nM,,6.5,CHEMBL205,Homo sapiens,Carbonic anhydrase 2,9606,,,I50,M,UO_0000065,,6.5E-9,22.46,0.51,6.44,9.03,,,,
,,83709,[],CHEMBL657920,Inhibitory activity against carbonic anhydrase II,B,,,BAO_0000190,BAO_0000357,single protein format,NS(=O)(=O)c1ccc(S(=O)(=O)CCCCO)s1,,,CHEMBL1135542,J Med Chem,2002.0,,CHEMBL104621,,CHEMBL104621,8.64,1,http://www.openphacts.org/units/Nanomolar,227760,=,1,1,=,,IC50,nM,,2.3,CHEMBL205,Homo sapiens,Carbonic anhydrase 2,9606,,,IC50,nM,UO_0000065,,2.3,28.85,0.69,8.70,7.54,,,,
,,83814,[],CHEMBL656579,In vitro inhibitory activity against human carbonic anhydrase II,B,,,BAO_0000190,BAO_0000357,single protein format,Cl.NS(=O)(=O)c1cc2cc(CNC(CO)CO)sc2s1,,,CHEMBL1125927,J Med Chem,1991.0,,CHEMBL543561,,CHEMBL1192340,8.08,0,http://www.openphacts.org/units/Nanomolar,88097,=,1,1,=,,IC50,nM,,8.4,CHEMBL205,Homo sapiens,Carbonic anhydrase 2,9606,,,I50,M,UO_0000065,,8.4E-9,25.05,0.58,8.03,7.17,,,,
,,83818,[],CHEMBL656579,In vitro inhibitory activity against human carbonic anhydrase II,B,,,BAO_0000190,BAO_0000357,single protein format,COCCNCc1cc2sc(S(N)(=O)=O)cc2s1.Cl,,,CHEMBL1125927,J Med Chem,1991.0,,CHEMBL556132,,CHEMBL1196199,8.55,0,http://www.openphacts.org/units/Nanomolar,88078,=,1,1,=,,IC50,nM,,2.8,CHEMBL205,Homo sapiens,Carbonic anhydrase 2,9606,,,I50,M,UO_0000065,,2.8E-9,27.91,0.65,7.20,10.50,,,,
,,83823,[],CHEMBL656579,In vitro inhibitory activity against human carbonic anhydrase II,B,,,BAO_0000190,BAO_0000357,single protein format,NS(=O)(=O)c1cc2cc(C(=O)NCC(O)CO)sc2s1,,,CHEMBL1125927,J Med Chem,1991.0,,CHEMBL51975,,CHEMBL51975,8.49,0,http://www.openphacts.org/units/Nanomolar,88091,=,1,1,=,,IC50,nM,,3.2,CHEMBL205,Homo sapiens,Carbonic anhydrase 2,9606,,,I50,M,UO_0000065,,3.2E-9,25.25,0.58,8.80,6.55,,,,
,,84695,[],CHEMBL657920,Inhibitory activity against carbonic anhydrase II,B,,,BAO_0000190,BAO_0000357,single protein format,CC(C)(C)C(=O)Oc1ccc2sc(S(N)(=O)=O)cc2c1,,,CHEMBL1135542,J Med Chem,2002.0,,CHEMBL121137,,CHEMBL121137,8.59,0,http://www.openphacts.org/units/Nanomolar,227764,=,1,1,=,,IC50,nM,,2.6,CHEMBL205,Homo sapiens,Carbonic anhydrase 2,9606,,,IC50,nM,UO_0000065,,2.6,27.39,0.59,6.09,9.93,,,,
,,84829,[],CHEMBL656579,In vitro inhibitory activity against human carbonic anhydrase II,B,,,BAO_0000190,BAO_0000357,single protein format,CC(C)CNCc1cc2cc(S(N)(=O)=O)sc2s1.Cl,,,CHEMBL1125927,J Med Chem,1991.0,,CHEMBL538245,,CHEMBL1189185,8.60,0,http://www.openphacts.org/units/Nanomolar,88064,=,1,1,=,,IC50,nM,,2.5,CHEMBL205,Homo sapiens,Carbonic anhydrase 2,9606,,,I50,M,UO_0000065,,2.5E-9,28.25,0.65,6.24,11.92,,,,
,,85802,[],CHEMBL657920,Inhibitory activity against carbonic anhydrase II,B,,,BAO_0000190,BAO_0000357,single protein format,O=C(NO)C(F)(F)F,,,CHEMBL1135542,J Med Chem,2002.0,,CHEMBL331715,,CHEMBL331715,5.42,0,http://www.openphacts.org/units/Nanomolar,227785,=,1,1,=,,IC50,nM,,3800.0,CHEMBL205,Homo sapiens,Carbonic anhydrase 2,9606,,,IC50,uM,UO_0000065,,3.8,42.00,0.93,5.37,10.99,,,,
,,85804,[],CHEMBL658951,Binding activity against human Carbonic anhydrase II (hCAII),B,,,BAO_0000190,BAO_0000357,single protein format,NS(=O)(=O)c1ccc(Sc2cccs2)s1,Outside typical range,"Values for this activity type are unusually large/small, so may not be accurate",CHEMBL1135542,J Med Chem,2002.0,,CHEMBL120070,,CHEMBL120070,,0,http://www.openphacts.org/units/Nanomolar,227778,=,1,1,=,,IC50,nM,,1122018454301965300,CHEMBL205,Homo sapiens,Carbonic anhydrase 2,9606,,,Log IC50,,UO_0000065,,9.05,,,,,,,,
,,85805,[],CHEMBL658951,Binding activity against human Carbonic anhydrase II (hCAII),B,,,BAO_0000190,BAO_0000357,single protein format,CCOC(=O)C(C)Oc1ccc(S(N)(=O)=O)cc1,Outside typical range,"Values for this activity type are unusually large/small, so may not be accurate",CHEMBL1135542,J Med Chem,2002.0,,CHEMBL120002,,CHEMBL120002,,0,http://www.openphacts.org/units/Nanomolar,227777,=,1,1,=,,IC50,nM,,5370317963702533.0,CHEMBL205,Homo sapiens,Carbonic anhydrase 2,9606,,,Log IC50,,UO_0000065,,6.73,,,,,,,,
,,85894,[],CHEMBL656579,In vitro inhibitory activity against human carbonic anhydrase II,B,,,BAO_0000190,BAO_0000357,single protein format,COCCOCCN(CCOC)C(C)c1cc2cc(S(N)(=O)=O)sc2s1.Cl,,,CHEMBL1125927,J Med Chem,1991.0,,CHEMBL543319,,CHEMBL1192134,9.30,0,http://www.openphacts.org/units/Nanomolar,88096,=,1,1,=,,IC50,nM,,0.5,CHEMBL205,Homo sapiens,Carbonic anhydrase 2,9606,,,I50,M,UO_0000065,,5E-10,22.01,0.49,7.02,10.21,,,,
,,86711,[],CHEMBL657920,Inhibitory activity against carbonic anhydrase II,B,,,BAO_0000190,BAO_0000357,single protein format,NS(=O)(=O)c1cc2cc(CN3CCOCC3)sc2o1,,,CHEMBL1135542,J Med Chem,2002.0,,CHEMBL105080,,CHEMBL105080,8.25,1,http://www.openphacts.org/units/Nanomolar,227788,=,1,1,=,,IC50,nM,,5.6,CHEMBL205,Homo sapiens,Carbonic anhydrase 2,9606,,,IC50,nM,UO_0000065,,5.6,27.29,0.59,7.28,9.62,,,,
,,86713,[],CHEMBL658951,Binding activity against human Carbonic anhydrase II (hCAII),B,,,BAO_0000190,BAO_0000357,single protein format,NS(=O)(=O)c1ccc(-c2ccccn2)s1,Outside typical range,"Values for this activity type are unusually large/small, so may not be accurate",CHEMBL1135542,J Med Chem,2002.0,,CHEMBL332559,,CHEMBL332559,,0,http://www.openphacts.org/units/Nanomolar,227775,=,1,1,=,,IC50,nM,,8511380382023759.0,CHEMBL205,Homo sapiens,Carbonic anhydrase 2,9606,,,Log IC50,,UO_0000065,,6.93,,,,,,,,
,,86848,[],CHEMBL656579,In vitro inhibitory activity against human carbonic anhydrase II,B,,,BAO_0000190,BAO_0000357,single protein format,COCCCNCc1cc2cc(S(N)(=O)=O)sc2s1.Cl,,,CHEMBL1125927,J Med Chem,1991.0,,CHEMBL542372,,CHEMBL1191296,8.31,0,http://www.openphacts.org/units/Nanomolar,88075,=,1,1,=,,IC50,nM,,4.9,CHEMBL205,Homo sapiens,Carbonic anhydrase 2,9606,,,I50,M,UO_0000065,,4.9E-9,25.93,0.60,6.57,10.21,,,,
,,86853,[],CHEMBL656579,In vitro inhibitory activity against human carbonic anhydrase II,B,,,BAO_0000190,BAO_0000357,single protein format,Cl.NS(=O)(=O)c1cc2cc(CN3CCSCC3)sc2s1,,,CHEMBL1125927,J Med Chem,1991.0,,CHEMBL555543,,CHEMBL1195891,8.59,0,http://www.openphacts.org/units/Nanomolar,88067,=,1,1,=,,IC50,nM,,2.6,CHEMBL205,Homo sapiens,Carbonic anhydrase 2,9606,,,I50,M,UO_0000065,,2.6E-9,25.66,0.62,6.43,13.54,,,,
,,86859,[],CHEMBL656579,In vitro inhibitory activity against human carbonic anhydrase II,B,,,BAO_0000190,BAO_0000357,single protein format,Cl.NS(=O)(=O)c1cc2cc(C(=O)NCCN3CCSCC3)sc2s1,,,CHEMBL1125927,J Med Chem,1991.0,,CHEMBL544731,,CHEMBL1193342,8.54,0,http://www.openphacts.org/units/Nanomolar,88087,=,1,1,=,,IC50,nM,,2.9,CHEMBL205,Homo sapiens,Carbonic anhydrase 2,9606,,,I50,M,UO_0000065,,2.9E-9,21.80,0.51,7.15,9.23,,,,
,,87869,[],CHEMBL656578,The compound was tested for in vitro inhibitory activity against human Carbonic anhydrase II,B,,,BAO_0000190,BAO_0000357,single protein format,CC(C=O)N(Cc1cc2cc(S(N)(=O)=O)sc2s1)C(C)C=O.Cl,,,CHEMBL1125927,J Med Chem,1991.0,,CHEMBL542122,,CHEMBL1191078,8.57,0,http://www.openphacts.org/units/Nanomolar,88105,=,1,1,=,,IC50,nM,,2.71,CHEMBL205,Homo sapiens,Carbonic anhydrase 2,9606,,,I50,M,UO_0000065,,2.71E-9,23.77,0.53,6.98,8.78,,,,
,,88800,[],CHEMBL656579,In vitro inhibitory activity against human carbonic anhydrase II,B,,,BAO_0000190,BAO_0000357,single protein format,COCCN(CCOC)Cc1cc2sc(S(N)(=O)=O)cc2s1.Cl,,,CHEMBL1125927,J Med Chem,1991.0,,CHEMBL544738,,CHEMBL1193348,8.60,0,http://www.openphacts.org/units/Nanomolar,88077,=,1,1,=,,IC50,nM,,2.5,CHEMBL205,Homo sapiens,Carbonic anhydrase 2,9606,,,I50,M,UO_0000065,,2.5E-9,23.60,0.53,6.89,10.51,,,,
,,88806,[],CHEMBL656579,In vitro inhibitory activity against human carbonic anhydrase II,B,,,BAO_0000190,BAO_0000357,single protein format,Cl.NS(=O)(=O)c1cc2cc(C(=O)NCCN3CCOCC3)sc2s1,,,CHEMBL1125927,J Med Chem,1991.0,,CHEMBL545431,,CHEMBL1193943,8.54,0,http://www.openphacts.org/units/Nanomolar,88088,=,1,1,=,,IC50,nM,,2.9,CHEMBL205,Homo sapiens,Carbonic anhydrase 2,9606,,,I50,M,UO_0000065,,2.9E-9,22.74,0.51,7.87,8.39,,,,
,,89703,[],CHEMBL657920,Inhibitory activity against carbonic anhydrase II,B,,,BAO_0000190,BAO_0000357,single protein format,NC(=O)Nc1ccc(S(=O)(=O)Nc2ccc(S(N)(=O)=O)cc2)cc1,,,CHEMBL1135542,J Med Chem,2002.0,,CHEMBL120304,,CHEMBL120304,8.15,0,http://www.openphacts.org/units/Nanomolar,227784,=,1,1,=,,IC50,nM,,7.0,CHEMBL205,Homo sapiens,Carbonic anhydrase 2,9606,,,IC50,nM,UO_0000065,,7.0,22.02,0.46,7.52,5.05,,,,
,,90722,[],CHEMBL657920,Inhibitory activity against carbonic anhydrase II,B,,,BAO_0000190,BAO_0000357,single protein format,CCN[C@H]1C[C@H](C)S(=O)(=O)c2sc(S(N)(=O)=O)cc21,,,CHEMBL1135542,J Med Chem,2002.0,,CHEMBL218490,DORZOLAMIDE,CHEMBL218490,9.74,1,http://www.openphacts.org/units/Nanomolar,227747,=,1,1,=,,IC50,nM,,0.18,CHEMBL205,Homo sapiens,Carbonic anhydrase 2,9606,,,IC50,nM,UO_0000065,,0.18,30.03,0.70,9.13,9.16,,,,
,,90724,[],CHEMBL658951,Binding activity against human Carbonic anhydrase II (hCAII),B,,,BAO_0000190,BAO_0000357,single protein format,NS(=O)(=O)c1ccc(S(=O)(=O)c2cccs2)s1,Outside typical range,"Values for this activity type are unusually large/small, so may not be accurate",CHEMBL1135542,J Med Chem,2002.0,,CHEMBL120018,,CHEMBL120018,,0,http://www.openphacts.org/units/Nanomolar,227769,=,1,1,=,,IC50,nM,,1230268770812381200,CHEMBL205,Homo sapiens,Carbonic anhydrase 2,9606,,,Log IC50,,UO_0000065,,9.09,,,,,,,,
,,90826,[],CHEMBL656579,In vitro inhibitory activity against human carbonic anhydrase II,B,,,BAO_0000190,BAO_0000357,single protein format,NS(=O)(=O)c1cc2cc(CN3CC[S+]([O-])CC3)sc2s1,,,CHEMBL1125927,J Med Chem,1991.0,,CHEMBL52944,,CHEMBL52944,8.40,0,http://www.openphacts.org/units/Nanomolar,88084,=,1,1,=,,IC50,nM,,4.0,CHEMBL205,Homo sapiens,Carbonic anhydrase 2,9606,,,I50,M,UO_0000065,,4E-9,23.96,0.57,7.23,9.71,,,,
,,90828,[],CHEMBL656579,In vitro inhibitory activity against human carbonic anhydrase II,B,,,BAO_0000190,BAO_0000357,single protein format,COCCN(CCNC(=O)c1cc2cc(S(N)(=O)=O)sc2s1)CCOC.Cl,,,CHEMBL1125927,J Med Chem,1991.0,,CHEMBL541810,,CHEMBL1190882,8.60,0,http://www.openphacts.org/units/Nanomolar,88089,=,1,1,=,,IC50,nM,,2.5,CHEMBL205,Homo sapiens,Carbonic anhydrase 2,9606,,,I50,M,UO_0000065,,2.5E-9,20.40,0.45,7.67,7.75,,,,
,,92848,[],CHEMBL656579,In vitro inhibitory activity against human carbonic anhydrase II,B,,,BAO_0000190,BAO_0000357,single protein format,C[S+]([O-])CCNCc1cc2cc(S(N)(=O)=O)sc2s1.Cl,,,CHEMBL1125927,J Med Chem,1991.0,,CHEMBL553217,,CHEMBL1194736,8.08,0,http://www.openphacts.org/units/Nanomolar,88069,=,1,1,=,,IC50,nM,,8.4,CHEMBL205,Homo sapiens,Carbonic anhydrase 2,9606,,,I50,M,UO_0000065,,8.4E-9,23.86,0.58,7.00,8.48,,,,
,,93759,[],CHEMBL657920,Inhibitory activity against carbonic anhydrase II,B,,,BAO_0000190,BAO_0000357,single protein format,NS(=O)(=O)c1cc2c(s1)S(=O)(=O)CCC2,,,CHEMBL1135542,J Med Chem,2002.0,,CHEMBL333193,,CHEMBL333193,8.35,1,http://www.openphacts.org/units/Nanomolar,227791,=,1,1,=,,IC50,nM,,4.5,CHEMBL205,Homo sapiens,Carbonic anhydrase 2,9606,,,IC50,nM,UO_0000065,,4.5,31.22,0.76,8.23,8.85,,,,
,,93762,[],CHEMBL657920,Inhibitory activity against carbonic anhydrase II,B,,,BAO_0000190,BAO_0000357,single protein format,CC(C)CN[C@H]1CCS(=O)(=O)c2sc(S(N)(=O)=O)cc21,,,CHEMBL1135542,J Med Chem,2002.0,,CHEMBL417975,SEZOLAMIDE,CHEMBL417975,9.27,1,http://www.openphacts.org/units/Nanomolar,227749,=,1,1,=,,IC50,nM,,0.54,CHEMBL205,Homo sapiens,Carbonic anhydrase 2,9606,,,IC50,nM,UO_0000065,,0.54,27.38,0.63,8.41,8.72,,,,
,,93764,[],CHEMBL657920,Inhibitory activity against carbonic anhydrase II,B,,,BAO_0000190,BAO_0000357,single protein format,COC(C)(C)C(=O)Oc1ccc2nc(S(N)(=O)=O)sc2c1,,,CHEMBL1135542,J Med Chem,2002.0,,CHEMBL84649,,CHEMBL84649,8.92,1,http://www.openphacts.org/units/Nanomolar,227766,=,1,1,=,,IC50,nM,,1.2,CHEMBL205,Homo sapiens,Carbonic anhydrase 2,9606,,,IC50,nM,UO_0000065,,1.2,27.00,0.58,7.65,8.22,,,,
,,93861,[],CHEMBL656579,In vitro inhibitory activity against human carbonic anhydrase II,B,,,BAO_0000190,BAO_0000357,single protein format,Cl.NS(=O)(=O)c1cc2cc(CNCC3CC3)sc2s1,,,CHEMBL1125927,J Med Chem,1991.0,,CHEMBL553951,,CHEMBL1195140,8.48,0,http://www.openphacts.org/units/Nanomolar,88065,=,1,1,=,,IC50,nM,,3.3,CHEMBL205,Homo sapiens,Carbonic anhydrase 2,9606,,,I50,M,UO_0000065,,3.3E-9,28.04,0.64,6.37,11.75,,,,
,,93864,[],CHEMBL656579,In vitro inhibitory activity against human carbonic anhydrase II,B,,,BAO_0000190,BAO_0000357,single protein format,COCCOCCN(CCOC)C(Cc1ccc(F)cc1)c1cc2cc(S(N)(=O)=O)sc2s1,,,CHEMBL1125927,J Med Chem,1991.0,,CHEMBL50395,,CHEMBL50395,8.94,0,http://www.openphacts.org/units/Nanomolar,88095,=,1,1,=,,IC50,nM,,1.15,CHEMBL205,Homo sapiens,Carbonic anhydrase 2,9606,,,I50,M,UO_0000065,,1.15E-9,17.30,0.37,5.30,9.81,,,,
,,94724,[],CHEMBL657920,Inhibitory activity against carbonic anhydrase II,B,,,BAO_0000190,BAO_0000357,single protein format,CC(=O)NO,,,CHEMBL1135542,J Med Chem,2002.0,,CHEMBL734,ACETOHYDROXAMIC ACID,CHEMBL734,4.33,0,http://www.openphacts.org/units/Nanomolar,227786,=,1,1,=,,IC50,nM,,47000.0,CHEMBL205,Homo sapiens,Carbonic anhydrase 2,9606,,,IC50,uM,UO_0000065,,47.0,57.65,1.18,4.82,8.77,,,,
,,94813,[],CHEMBL656579,In vitro inhibitory activity against human carbonic anhydrase II,B,,,BAO_0000190,BAO_0000357,single protein format,CN(C)CCNC(=O)c1cc2cc(S(N)(=O)=O)sc2s1.Cl,,,CHEMBL1125927,J Med Chem,1991.0,,CHEMBL555889,,CHEMBL1196091,8.06,0,http://www.openphacts.org/units/Nanomolar,88094,=,1,1,=,,IC50,nM,,8.8,CHEMBL205,Homo sapiens,Carbonic anhydrase 2,9606,,,I50,M,UO_0000065,,8.8E-9,24.16,0.55,7.16,8.71,,,,
,,94817,[],CHEMBL656579,In vitro inhibitory activity against human carbonic anhydrase II,B,,,BAO_0000190,BAO_0000357,single protein format,NS(=O)(=O)c1cc2cc(C(=O)N(CCO)CCO)sc2s1,,,CHEMBL1125927,J Med Chem,1991.0,,CHEMBL51097,,CHEMBL51097,8.18,0,http://www.openphacts.org/units/Nanomolar,88090,=,1,1,=,,IC50,nM,,6.6,CHEMBL205,Homo sapiens,Carbonic anhydrase 2,9606,,,I50,M,UO_0000065,,6.6E-9,23.34,0.53,8.14,6.76,,,,
,,95700,[],CHEMBL657921,Inhibitory activity towards Carbonic anhydrase II,F,,,BAO_0000190,BAO_0000019,assay format,NS(=O)(=O)c1cc2c(s1)C(=O)CCS2,,,CHEMBL1135542,J Med Chem,2002.0,,CHEMBL120418,,CHEMBL120418,8.46,1,http://www.openphacts.org/units/Nanomolar,227746,=,1,1,=,,IC50,nM,,3.5,CHEMBL205,Homo sapiens,Carbonic anhydrase 2,9606,,,IC50,nM,UO_0000065,,3.5,,,,,,,,
,,95704,[],CHEMBL657920,Inhibitory activity against carbonic anhydrase II,B,,,BAO_0000190,BAO_0000357,single protein format,CC1(C)O[C@H]2[C@@H]3OS(=O)(=O)O[C@@H]3CC[C@@]2(COS(N)(=O)=O)O1,,,CHEMBL1135542,J Med Chem,2002.0,,CHEMBL120917,,CHEMBL120917,6.89,0,http://www.openphacts.org/units/Nanomolar,227759,=,1,1,=,,IC50,nM,,130.0,CHEMBL205,Homo sapiens,Carbonic anhydrase 2,9606,,,IC50,nM,UO_0000065,,130.0,19.16,0.43,7.97,4.90,,,,
,,96776,[],CHEMBL658951,Binding activity against human Carbonic anhydrase II (hCAII),B,,,BAO_0000190,BAO_0000357,single protein format,NS(=O)(=O)c1ccc(N2CCCC2=O)c([N+](=O)[O-])c1,Outside typical range,"Values for this activity type are unusually large/small, so may not be accurate",CHEMBL1135542,J Med Chem,2002.0,,CHEMBL121291,,CHEMBL121291,,0,http://www.openphacts.org/units/Nanomolar,227773,=,1,1,=,,IC50,nM,,1621810097358933200,CHEMBL205,Homo sapiens,Carbonic anhydrase 2,9606,,,Log IC50,,UO_0000065,,9.21,,,,,,,,
,,96864,[],CHEMBL656579,In vitro inhibitory activity against human carbonic anhydrase II,B,,,BAO_0000190,BAO_0000357,single protein format,Cl.NS(=O)(=O)c1cc2cc(CNCCCCO)sc2s1,,,CHEMBL1125927,J Med Chem,1991.0,,CHEMBL555542,,CHEMBL1195890,8.52,0,http://www.openphacts.org/units/Nanomolar,88101,=,1,1,=,,IC50,nM,,3.0,CHEMBL205,Homo sapiens,Carbonic anhydrase 2,9606,,,I50,M,UO_0000065,,3E-9,26.60,0.61,7.05,9.22,,,,
,,97788,[],CHEMBL657920,Inhibitory activity against carbonic anhydrase II,B,,,BAO_0000190,BAO_0000357,single protein format,CN(C)S(=O)(=O)Oc1ccc2nc(S(N)(=O)=O)sc2c1,,,CHEMBL1135542,J Med Chem,2002.0,,CHEMBL120728,,CHEMBL120728,8.92,0,http://www.openphacts.org/units/Nanomolar,227765,=,1,1,=,,IC50,nM,,1.2,CHEMBL205,Homo sapiens,Carbonic anhydrase 2,9606,,,IC50,nM,UO_0000065,,1.2,26.44,0.61,8.79,7.46,,,,
,,97790,[],CHEMBL657920,Inhibitory activity against carbonic anhydrase II,B,,,BAO_0000190,BAO_0000357,single protein format,CC(=O)/N=c1/sc(S(N)(=O)=O)nn1C,,,CHEMBL1135542,J Med Chem,2002.0,,CHEMBL19,METHAZOLAMIDE,CHEMBL19,7.68,1,http://www.openphacts.org/units/Nanomolar,227762,=,1,1,=,,IC50,nM,,21.0,CHEMBL205,Homo sapiens,Carbonic anhydrase 2,9606,,,IC50,nM,UO_0000065,,21.0,32.49,0.75,9.10,7.15,,,,
